Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
AFG2A	15009.5	16947.5	23644.8	1902.07	5751.15	0	26596.9	27667	32051	0	0	0	22819.7	21898.7	29919	2462.09	7733.25	0	3357.13	2649.11	8796.28	0	0	0
AFG2B	5466.15	6468.18	6447.15	0	1483.04	1465.04	7319.2	7223.17	15302.4	0	0	0	7072.21	7433.22	13296.3	0	1633.05	0	2913.07	2674.07	4006.1	0	0	0
AFG3L2	0	1632.04	1829.05	0	1746.05	0	0	8046.22	3761.1	838.022	0	0	5719.16	2873.07	5408.17	2124.05	7119.2	1472.04	0	0	0	0	0	0
AFM	2963.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFTPH	6549.27	7228.19	13135.4	789.02	0	0	16450.5	15243.4	17710.5	0	0	0	10137.3	6652.28	187821	0	0	0	1048.03	2081.06	3143.08	0	0	0
AGAP1	3875.12	3454.11	0	1534.05	1404.04	1504.05	5983.19	10423.4	5188.18	0	0	0	4758.15	8378.34	15350.6	0	0	0	2987.09	2513.07	3045.09	0	0	0
AGAP3	18320.5	4211.14	8427.3	1693.06	0	0	9802.34	28835.7	6965.24	0	0	0	9539.36	6659.23	12503.5	4804.16	4732.16	2598.09	3007.11	4101.14	3352.12	0	0	633.02
AGFG1	146224	125614	172279	16196.5	13485.4	20468.6	206546	201874	274067	1132.03	3359.15	3782.17	147959	189231	132846	57169.7	82584.4	23215.9	20546.6	46860.3	22551.8	3305.09	0	6663.22
AGFG2	0	4749.13	0	0	0	0	6206.17	7176.19	9758.27	0	0	0	5704.16	7319.19	12407.3	2022.05	3293.1	1269.03	1228.03	0	2127.05	0	0	0
AGGF1	0	0	0	0	0	0	3612.09	5563.15	5581.14	0	0	0	0	0	0	13622.4	171488	8299.23	0	0	0	0	0	0
AGK	4445.16	3708.12	5828.2	1234.04	1419.05	755.026	3689.12	6300.21	8612.33	0	0	0	5102.16	1938.07	0	3031.09	6027.2	2186.05	2451.08	1379.05	1793.06	0	0	0
AGL	0	0	12525.3	0	0	0	0	0	2450.08	0	0	0	1561.05	2757.09	3107.11	0	360.012	0	1122.04	0	0	0	0	0
AGMAT	0	2844.07	0	0	2296.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGO1	11881.4	0	0	0	0	0	6075.17	20639.9	6302.21	0	0	0	7523.29	5236.16	9376.34	0	0	0	0	0	0	0	0	0
AGO2	12617.3	14139.4	14351.5	2749.07	4479.13	3764.09	16147.4	21916.6	27923.8	0	0	0	21669.6	125007	32305.8	2390.09	5159.16	2452.06	9675.29	8830.22	11264.3	0	0	0
AGO3	9731.3	2186.07	6128.19	5095.15	0	0	9929.31	9552.33	6129.19	0	0	0	11374.3	10377.3	7539.24	0	0	0	5884.19	3237.1	4629.15	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001.15	2602.09	0	0	0	0	0	0	0	0
AGPAT2	6100.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT5	0	10154.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPS	3283.15	4152.14	7242.24	1000.03	1877.06	1696.06	4308.19	6419.21	10883.4	966.029	2065.07	0	7482.23	8590.31	8719.36	3015.09	4395.16	1534.04	1924.06	1367.06	0	0	1481.05	0
AGR2;AGR3	0	0	22051.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGRN	0	0	0	0	369.01	0	1401.04	2216.05	0	0	0	0	2125.05	0	1952.05	0	23146.7	0	0	0	0	0	0	0
AGT	0	0	0	0	0	0	5805.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGTPBP1	623.015	851.032	2472.06	0	0	0	3573.11	3568.09	7293.33	0	0	0	5002.14	1745.05	4972.13	0	0	0	2002.11	0	1157.03	0	0	0
AHCTF1	9992.27	6930.2	10450.3	3038.08	2789.11	1678.05	43260.2	41492.2	59879.5	0	0	0	15216.6	18490.6	19154.7	262490	386350	1003790	6377.17	5708.17	6947.19	2376.07	2251.07	2259.06
AHCY	52139.5	43538.1	59914.3	13510.3	15223.4	11834.3	65959.7	60866.3	99119.4	8781.24	13958.4	18018.5	53007.3	43729.1	84160.1	25881.7	33572	19422.7	17550.5	20330.7	17636.5	8678.22	14378.4	10850.3
AHCYL1	46884.2	30413.8	64663.5	2802.07	3395.1	2029.05	90652.4	95527.4	93842.2	0	1356.04	0	40122	30537.8	64547.6	5425.12	5323.18	2669.1	4287.11	8047.22	4262.1	0	0	1081.03
AHDC1	6151.22	3451.09	7875.28	7209.21	0	0	111500	86830.6	56622	0	0	0	5800.15	6972.24	6376.21	28553.9	45144.6	26638.8	2654.07	0	0	0	0	0
AHI1	5920.22	5835.22	9183.35	0	0	2302.08	8384.31	7473.3	14017.6	0	0	0	6570.26	6612.25	12914.5	0	0	0	3251.13	2713.1	2996.11	0	0	0
AHNAK	4278640	4022320	4124260	1642440	1946100	1614440	4596390	4325940	4395760	22410.6	24310.7	28295.8	3759850	3807640	3195420	493398	672460	407907	2164300	2114460	2283990	269530	275710	308307
AHNAK2	1098320	882564	1221360	158540	198040	171206	1426450	1277740	1244240	4320.11	4841.17	5914.2	966972	806930	1226030	115016	168154	54639.3	491695	525668	498447	18230.6	21282.8	33331.3
AHR	9191.3	8062.24	8892.26	0	0	0	14551.4	12636.3	16249.5	0	0	0	13814.4	16462.5	19536.6	8373.22	10367.3	6748.2	0	3050.08	2916.07	0	0	0
AHRR	0	0	0	0	0	0	0	10982.4	2190.11	0	0	0	0	0	0	7057.24	11045.4	5618.18	0	0	0	0	0	0
AHSA1	33309.2	25734.9	43624.8	7143.23	10303.4	8277.3	33136.1	42256.5	43605.2	9575.35	6887.18	4420.11	44972.6	49198.9	59280.1	25783	42585.6	19019.7	12511.5	10933.4	14674.5	5590.19	4405.13	7238.26
AHSG	41708.6	53179.8	110320	19482.7	21519.8	13646.5	40275.4	6674.19	94787.6	7404.27	15682.5	13121.4	51565.9	38698.4	45530.6	25801	41557.5	20732.7	31452.1	30558.1	35868.2	11469.4	18223.6	10915.4
AIDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.01	0	0	0	0	0	0
AIFM1	0	0	0	0	0	0	0	0	2423.08	0	0	0	0	0	0	0	0	0	0	0	2536.07	0	0	0
AIFM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13333.3
AIMP1	4552.17	4770.16	6790.23	0	0	0	10180.3	9591.33	14533.5	0	0	0	14967.5	4592.13	5673.2	0	0	0	1975.06	0	0	0	0	0
AIMP2	23965.6	20259.5	34908	4435.1	4081.09	4578.11	25843.6	36929.9	59552.5	0	3280.08	0	22388.6	27741.7	33337.8	7379.18	10280.3	6978.16	7991.21	7840.2	7162.19	2085.05	0	1737.06
AIP	20592.7	19296.8	28117	6570.23	6778.25	3219.11	17669.7	27035	41237.5	5210.22	6795.17	5106.16	25046.9	26917	36629.4	14952.6	27448	15043.6	7068.28	6181.2	8420.31	3068.11	3367.09	5321.16
AJM1	0	0	0	0	0	3055.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJUBA	939.029	0	0	0	0	0	0	1069.04	8513.26	0	0	0	5381.14	3928.11	13774.4	0	0	0	1173.03	0	0	0	0	0
AK1	16475.5	17024.5	16454.5	16093.4	18723.5	14913.4	14649.4	18591.5	24282.8	12961.3	21149.6	17125.5	19221.5	17762.5	17699.5	23489.7	22924.7	19483.6	15309.4	13372.4	15699.4	11070.3	15535.4	15729.4
AK2	8421.25	7468.19	14534.4	10509.3	9793.26	7256.22	9664.27	17228.5	26609.8	7602.21	10819.3	8325.22	12633.3	14164.4	16438.5	8740.25	17006.5	8305.24	6141.16	5545.16	8048.21	2840.08	10040.3	11266.3
AK3	0	0	0	0	0	0	0	0	0	0	0	0	2331.09	2372.1	3694.13	0	0	0	0	0	0	0	0	0
AK4	0	0	0	0	0	0	0	0	0	0	0	0	11084.4	8768.3	44929.3	2542.08	3715.13	1628.06	0	1422.05	2933.09	0	0	0
AK6	0	0	0	0	1654.05	0	0	487.017	2158.08	0	0	0	0	0	955.037	0	808.033	0	0	0	0	0	0	0
AK7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716.14	0	0	0	0	0	0	0	0	0
AK9	0	0	0	0	0	0	5696.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP1	32102.9	32373.9	15493.6	396.017	0	0	44459.2	44250.1	21511.8	0	0	0	24707.6	10637.4	13861.5	0	0	284.012	14677.4	13684.3	14397.4	0	0	0
AKAP10	7906.22	7179.18	7419.18	0	0	0	38214.2	11963.3	16265.4	0	0	0	8195.2	5910.19	14010.3	0	3352.08	0	2354.06	3030.08	3149.08	0	0	0
AKAP11	11366.3	13352.4	13684.4	0	1514.05	2239.07	17267.5	16108.4	16702.4	0	0	0	8438.26	20590.5	10594.3	0	0	0	2494.08	3125.09	2454.07	0	0	0
AKAP12	19693.5	18690.5	27472.7	6620.16	7107.17	6107.19	32366.8	29885.1	39344.1	662.018	0	0	13107.4	12211.3	13763.3	0	9135.23	1497.05	5334.13	5408.14	5934.15	0	0	0
AKAP13	145550	127713	161960	29606.7	36162.9	35481.9	191849	197084	212109	1940.08	0	3120.12	125328	116308	128697	29456.7	32044.8	16675.4	71360.7	78932.7	80823	5064.14	4785.12	6709.17
AKAP17A	0	0	0	0	0	0	3134.07	4392.12	25170.8	0	0	0	0	0	0	0	0	0	0	0	590.015	0	0	0
AKAP8	6369.27	4824.17	6373.24	0	1349.03	0	25151.9	26214	40747.5	1259.05	0	0	6242.25	7377.28	9105.35	12913.5	23775.9	13374.5	3030.11	3810.13	3688.14	0	0	1590.06
AKAP8L	6759.21	7710.19	7117.19	3192.08	2731.08	1082.04	9827.24	11350.3	19637.6	577.014	0	0	23410.6	21806.6	29813.7	19819.5	21330.5	13139.3	7739.19	5401.13	885.02	0	0	0
AKAP9	66284.1	26018.7	29199	4269.13	3514.13	7981.33	70763.4	50722.3	46171.1	0	0	0	43682.1	35761.9	39011.2	7843.3	6377.23	3445.12	32911.8	24769.8	33000.8	0	1126.04	0
AKIRIN1	0	0	0	0	0	0	0	23962.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1396.04	0	1447.05	0	0	0
AKR1A1	4242.11	2787.07	6724.19	2310.06	1720.04	1955.05	5112.14	4676.12	8098.24	2640.07	1143.03	0	5573.15	6512.18	9239.25	2759.07	3979.1	2122.05	1978.05	1541.04	2044.06	0	1877.05	0
AKR1C2	3686.14	3707.12	9674.36	5525.15	5376.18	2044.08	4865.17	8605.33	16711.6	4654.12	5483.14	1543.09	7314.25	6868.23	10268.4	7358.22	9437.28	5617.19	2486.09	3576.12	5122.15	0	6564.25	4448.13
AKR1C3	8103.2	8386.22	13553.4	7032.18	7627.21	4092.11	4987.15	14827.4	19328.6	3367.08	8945.22	8132.21	9387.26	6803.2	12243.3	9701.26	10016.3	6507.3	3454.09	4649.12	5926.15	3784.09	5862.17	7097.16
AKR1D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5105.18	0	0
AKR7A2	0	0	6234.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKT1	813.026	0	12327.4	0	0	0	0	0	689.037	0	0	0	1395.05	2889.1	2328.08	0	0	0	0	0	0	0	0	0
AKT1S1	3213.11	5604.16	5534.17	0	1755.05	0	0	9076.28	8154.26	1664.05	0	0	4255.13	5235.19	9444.3	0	0	0	0	0	0	0	0	0
AKT2	2946.09	1643.05	3627.1	0	487.014	0	4249.11	4136.13	7876.3	0	0	0	3605.11	2619.08	8889.32	3805.1	3195.09	1936.05	952.031	166.005	3523.1	0	0	0
ALAD	0	0	8572.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAS1	1903.06	1659.04	0	0	0	0	0	0	0	0	0	0	2555.07	0	3121.1	0	0	0	0	0	0	0	0	0
ALB	12254.4	17709.5	81742.4	5712.16	5121.16	4160.13	25961.8	40345.1	47328.3	0	0	0	15531.5	11810.3	3169.12	1557.06	38837.9	8490.27	15883.4	9495.25	23708.7	0	4454.13	0
ALCAM	0	1468.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH16A1	1494.06	0	0	0	0	0	2038.08	2140.08	8860.35	0	0	0	2158.08	3113.13	1665.06	0	0	0	0	0	0	0	0	0
ALDH18A1	29968.7	13657.4	22394.6	11328.3	14133.3	5324.14	43596.2	26709.8	29758.9	4111.11	5290.14	5149.14	83275.2	94354.5	102980	41633.2	66874.7	38125	17496.5	10386.3	16603.5	3956.11	3985.12	5402.15
ALDH1A1	0	0	11442.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH1A3	26696	0	5157.17	0	0	0	1733.06	2596.1	14955.4	0	0	0	1743.06	2760.1	4863.16	0	0	0	668.027	0	0	0	0	0
ALDH1B1	8363.22	7394.21	9649.28	3604.1	2585.07	2496.07	3295.11	10551.3	12682.3	2210.07	6661.17	0	13302.4	18368.5	19975.6	9548.25	3630.12	2491.09	4082.12	1942.07	5406.14	1093.03	0	4439.12
ALDH1L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3245.14
ALDH2	4036.11	684.031	1085.05	0	0	1430.03	4085.1	0	2659.1	0	0	5798.16	1036.05	3929.09	726.034	0	5943.15	0	0	0	0	0	0	0
ALDH3A1	1811.06	0	35925.2	0	0	0	2692.09	2151.07	6303.22	0	0	0	4410.16	3326.11	4247.14	0	2107.07	0	1742.06	0	0	0	0	0
ALDH3A2	5687.19	2475.06	7332.19	0	0	0	6237.16	7371.18	4152.2	0	0	0	4068.13	3572.12	3813.13	4782.14	10969.3	1642.08	902.041	0	0	0	0	0
ALDH3B1	5352.17	6415.21	5474.16	0	0	0	6026.21	5948.19	5225.17	0	0	0	7252.23	6987.23	3214.12	2735.09	4879.14	2195.06	2410.07	0	0	0	0	0
ALDH7A1	5995.21	2012.06	11303.3	3046.11	2446.08	1724.06	7571.23	7881.3	11388.4	2238.07	3047.1	4004.13	5332.19	7330.2	9343.29	2276.08	3535.14	2142.07	2858.09	5246.19	2380.08	0	2656.08	0
ALDH9A1	0	0	0	0	0	0	0	10885.3	11169.3	0	0	0	0	0	0	0	6620.16	4395.13	0	0	0	0	9994.27	0
ALDOA	13959.4	9837.28	19469.5	7837.21	10361.3	6316.18	8057.27	13060.4	14482.4	5372.15	9759.26	8580.28	15488.4	11305.3	13138.4	9297.24	10881.4	4821.13	6568.17	4914.12	6530.2	5210.12	7006.23	11580.3
ALDOB	0	0	0	0	0	0	0	6112.15	0	0	0	0	0	0	0	0	0	5923.13	0	0	0	0	0	0
ALDOC	0	0	6453.31	0	0	0	2342.12	4781.25	8551.44	0	0	0	4270.23	0	5336.26	0	6468.15	0	0	0	0	0	0	0
ALG1	4362.12	1048.04	0	0	0	0	0	1946.09	7975.25	0	0	0	9752.34	8861.28	8043.2	4585.14	6318.21	3931.12	0	2317.06	3222.11	0	0	0
ALG12	822.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7933.26	0	0	0	0	0	0	0	0
ALG13	2953.09	2228.07	2910.09	0	0	0	3773.12	11607.4	2947.09	0	0	0	10770.4	12648.6	4576.14	0	0	813.026	0	0	0	0	0	0
ALG2	0	0	0	0	0	0	0	0	3584.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG3	8559.22	0	10088.3	0	0	0	0	12279.3	16202.4	0	0	0	11651.3	12026.3	15048.4	6355.15	7676.2	5746.15	0	5692.15	0	0	0	0
ALG8	0	7205.18	0	0	0	0	0	11010.3	0	0	0	0	14638.4	14485.3	17290.4	5978.14	9670.25	0	0	0	0	0	0	0
ALG9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703.031	0	0	0	0	0	0	0	0
ALKBH2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2882.1	4207.14	2571.09	1568.05	0	0	0	0	0
ALKBH3	0	2074.08	3494.13	0	0	0	3476.12	4832.21	4348.17	0	0	0	3989.15	2805.1	5942.21	2056.09	3565.13	1773.07	0	1039.04	0	0	0	0
ALKBH5	0	0	1746.06	0	1333.04	0	3152.09	3104.09	4114.1	0	0	0	0	0	0	3249.09	6224.19	3526.1	0	0	0	0	0	0
ALKBH8	0	0	9961.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALMS1	15946.4	15096.4	43857.1	1934.05	3338.13	3639.1	103389	20898.6	50877.3	0	0	0	72780	56752.5	98965.7	974.035	3102.12	2104.07	8279.22	40175	29107.8	0	0	0
ALOX15B	0	0	0	0	0	0	4617.21	0	0	0	0	0	5889.24	0	0	0	0	0	2174.09	0	0	0	0	0
ALPK1	0	678.026	0	0	0	0	0	500.02	0	0	0	0	0	0	1392.06	0	0	0	0	0	0	0	0	0
ALPK2	0	20335.7	4253.11	0	0	0	2543.1	2834.08	7020.26	0	0	0	3590.1	6251.25	11817.4	0	0	0	0	0	0	0	0	0
ALS2	0	0	0	0	0	0	0	0	2500.12	0	0	0	1267.06	2562.07	0	0	0	0	0	0	0	0	0	0
ALX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2843.11	1680.06	0	0	0	0	0	0
ALX4	0	0	0	0	0	0	0	0	25725.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALYREF	5869.16	8705.26	10630.3	10020.3	3771.11	3895.1	11482.3	11133.3	13581.4	2611.08	4121.1	3556.09	5800.16	4694.12	6270.19	8948.25	13841.4	9203.24	6136.19	6758.2	7729.28	3101.09	1893.05	3212.08
AMACR	0	0	0	0	0	0	0	3555.15	0	0	0	0	0	4242.17	0	0	0	0	0	0	0	0	0	0
AMDHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4948.16	0	0	0	0
AMER1	0	688.023	986.029	312.009	0	2360.09	0	0	0	0	0	0	6615.27	11604.3	16210.4	0	0	0	0	0	0	0	0	0
AMFR	0	0	0	0	10637.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMMECR1	0	0	0	0	0	0	0	10537.3	0	0	0	0	0	2314.09	0	4611.19	0	0	0	0	0	0	0	0
AMMECR1L	0	0	0	0	0	0	0	0	8259.37	0	0	0	3217.13	1816.07	5051.2	0	3874.15	0	0	0	0	0	0	0
AMOT	4665.18	585.032	6976.24	0	0	0	2287.07	8134.32	10565.4	0	0	0	5394.21	4669.18	6141.23	0	0	0	0	0	0	0	0	0
AMOTL1	24443.6	21403.5	19620.5	6863.18	5106.12	5418.15	13516.4	32737.8	37411.9	0	0	0	23374.6	24432.6	24306.6	0	0	0	8091.21	5255.13	4721.13	0	0	0
AMOTL2	0	0	0	0	0	0	0	0	0	0	0	0	4335.11	8797.3	10135.3	0	0	0	0	0	0	0	0	0
AMPD2	30563.9	26827.7	31945.9	3441.09	7765.2	3916.1	33529.9	32203.9	37526	0	0	0	29287.9	30612.8	35006.1	0	6699.19	4810.14	10480.3	10374.3	12244.4	0	0	0
AMPD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10644.4	0	0	0	0	0	0	0
AMY1A;AMY1B;AMY1C;AMY2A;AMY2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902.043	0
AMY2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.013	0	0	0	0	0	0	0	0
AMZ1	0	0	0	0	0	0	0	0	0	0	10919.4	0	0	0	0	0	0	0	0	0	0	0	0	0
AMZ2	0	0	0	0	0	0	5706.23	4599.17	0	0	0	0	4748.17	0	0	2072.06	3695.1	0	0	0	0	0	0	0
ANAPC1	26295.8	27315.7	33536.9	4753.14	5936.16	5012.14	41556.2	44789.3	54898.5	0	0	0	52311.5	52690.5	64286.8	14979.4	23568.7	12788.4	14121.4	16519.5	15906.4	0	0	1845.05
ANAPC16	2810.1	1683.06	4095.15	0	0	0	4763.19	4905.19	7005.28	0	0	0	3960.16	3277.14	4733.2	1787.07	3662.14	2431.09	3731.16	4092.17	3830.16	0	0	0
ANAPC2	0	0	0	0	0	0	0	1508.05	3335.07	0	0	0	2420.06	0	1923.06	0	0	0	0	0	0	0	0	0
ANAPC4	0	0	0	0	0	0	7837.21	0	6469.24	0	0	0	5112.19	4190.15	13796.4	0	0	0	0	0	0	0	0	0
ANAPC5	22561.6	16928.5	24812.7	1322.05	1544.05	1314.04	37299.1	35383	25869.7	0	0	0	36550	29556.8	38665.1	25489.7	10236.3	3980.12	13313.4	11857.3	11332.3	0	0	0
ANAPC7	3333.1	2121.08	3683.16	0	0	0	4011.16	7667.24	8305.21	0	0	0	7761.19	10001.3	10035.3	3729.11	3338.1	2390.1	2351.09	4557.13	4203.12	0	0	0
ANGEL1	0	0	0	0	0	0	0	0	2430.1	0	0	0	0	0	3589.16	0	0	0	0	0	0	0	0	0
ANGEL2	0	0	573.02	0	0	0	0	1073.03	609.019	0	0	0	0	0	0	3394.09	4681.11	3359.09	0	0	0	0	0	0
ANGPT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6029.2	0	0	0	0
ANGPT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4470.15	0	0	0	0	0	0	0	0	0
ANGPTL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10319.4	0	0	0	0	0	0	0	0
ANK1	0	0	4207.14	0	0	0	0	0	0	0	0	0	0	0	0	2601.08	0	0	0	0	0	0	0	0
ANK2	0	0	0	0	0	0	0	0	2278.07	0	0	0	0	0	6766.36	0	0	0	0	0	0	0	0	0
ANK3	1549.05	798.024	2493.08	2162.08	1751.05	1764.04	2607.09	2447.07	3989.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKAR	0	0	319.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKFN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4691.16	0	0	0	0	0	0	0	0	0
ANKFY1	1285.06	3736.1	3908.14	0	1631.04	0	9823.34	5515.18	7573.29	0	0	0	9107.31	8785.45	11331.4	0	2534.08	0	0	1642.05	0	0	0	0
ANKHD1	72099.9	56762.6	106218	10844.3	15438.4	15673.4	97103.8	114873	138632	0	0	0	104487	123877	151148	12914.3	22133.5	6690.15	45533.1	39838.1	43161.1	0	970.028	4889.14
ANKK1	0	0	7430.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKLE2	21502.6	15642.4	15909.7	779.024	2100.06	0	24716.7	22183.6	27311.9	0	0	0	18098.5	15315.4	20839.6	13446.4	16153.4	5534.17	7253.19	8864.25	4388.15	0	0	0
ANKMY1	0	0	0	0	0	0	0	0	0	0	0	0	3577.09	27453.7	0	0	0	0	0	0	0	0	0	0
ANKMY2	0	0	0	0	0	0	0	0	0	0	0	0	1496.05	0	795.041	0	0	0	0	0	0	0	0	0
ANKRD10	0	14492.4	0	0	0	0	0	0	31095.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD11	2628.09	2258.07	3153.12	0	0	0	19808.5	24758.9	31983.2	0	0	0	4065.14	0	5381.2	12027.4	21531.8	13511.4	0	1340.04	1812.07	0	0	0
ANKRD12	0	0	0	0	0	0	1536.06	9379.3	5935.18	0	0	0	0	0	0	1410.06	5217.14	0	0	0	0	0	0	0
ANKRD13A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584.02	0	0	0	0	0	0	0
ANKRD13B	0	0	0	0	0	0	0	11687.4	0	0	0	0	0	2958.1	659.033	0	0	0	0	0	0	0	0	0
ANKRD13C	0	0	0	0	0	0	0	0	0	0	0	0	3081.1	0	0	3043.11	0	0	0	0	0	0	0	0
ANKRD16	0	0	0	0	0	0	0	0	4526.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD17	84669.4	69786	119330	11916.3	16928.5	20516.6	127465	136271	160623	0	0	0	106019	116597	169179	13974.4	28433.8	18737.5	39940.1	39628.1	45045.2	0	3866.11	3911.12
ANKRD18B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561.028	0	0	808.046	0	0	0	0
ANKRD20A12P	0	0	1985.07	0	0	0	2230.08	0	0	0	0	0	1865.08	0	8911.27	2248.08	2118.07	1797.06	0	0	0	0	0	0
ANKRD20A1;ANKRD20A2P;ANKRD20A3P;ANKRD20A4P;ANKRD20A8P	0	0	0	0	0	0	0	0	22011.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD26	8660.22	8539.2	10725.3	4323.1	7343.21	3959.09	14142.5	12227.4	17944.7	0	0	0	11354.4	12427.3	13957.4	0	1459.04	0	3944.13	3812.13	4832.12	0	0	0
ANKRD27	4262.1	2984.08	8343.27	0	0	0	4689.11	10679.3	15916.5	0	0	0	7020.16	25356.8	13003.4	1691.04	2050.05	0	0	0	1423.04	0	0	0
ANKRD28	22785	48597.5	31265.4	30835.8	32481	27583.8	31580.3	35193.4	53455.5	1401.04	0	0	58821.7	54136.5	44711	12658.4	15239.4	9565.3	32172	35404.1	31967.9	0	0	5378.16
ANKRD30A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4092.11	0	0	0	0	0	0	0
ANKRD31	0	0	0	0	0	0	3022.1	0	3703.12	0	0	0	0	0	4786.15	0	0	0	0	0	0	0	0	0
ANKRD34C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708.06	0	0	0	0	0	0
ANKRD35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	953.028	0	0	3203.09
ANKRD36C	0	0	0	0	0	0	0	1204.05	0	0	0	0	0	0	17603.4	0	0	0	0	0	0	0	0	0
ANKRD40	6055.16	4871.12	5302.13	0	0	0	13790.3	12353.3	11151.3	0	0	0	1265.07	0	2498.13	0	3977.12	2896.08	0	2187.06	0	0	0	0
ANKRD42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604.015
ANKRD44	1693.07	0	2114.09	0	0	0	1775.07	2703.1	4015.16	0	0	0	0	2354.09	4335.19	0	0	0	0	0	0	0	0	0
ANKRD46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55366.7	0	0	0	0	0	0	0
ANKRD49	0	0	0	0	0	0	0	1177.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD50	21501.5	14644.5	23076.7	1421.06	1971.06	3361.11	23186.6	22992.7	20757.7	0	0	0	22277.5	19703.5	21072.7	1156.03	1855.06	935.03	11576.3	5192.18	10024.3	0	0	0
ANKRD52	29088.7	27251.7	29611.8	4992.14	4430.13	7171.18	41182.1	38085	41647.1	0	0	0	21229.5	32493.8	22929.8	8278.21	9831.26	0	12419.3	15365.4	4359.13	0	0	0
ANKRD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28735.8	0	0	0	0	0	1553.05	0
ANKRD62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985.039	0	0	0	0	0	0	0	0	0
