Protein	EIF4A2_1	EIF4A2_2	EIF4A2_3	MEPCE_1	MEPCE_2	MEPCE_3	GFP_1	GFP_2	GFP_3
MRRF	2837.830566	1933.679199	2702.812744	2821.375977	2799.520508	2733.752441	2220.720215	2512.43457	1765.010498
MRTO4	2207.941406	2376.547607	2893.259766	3732.393066	3928.931152	3514.731934	3214.234375	2926.567139	3308.76123
MSRB3	1590.604614	1737.219727	1539.034302	2224.946289	2258.75708	2126.617188	2401.447021	2146.153809	2416.65918
MTA2	1590.937988	1406.509277	1867.961548	2758.282715	2758.929443	2953.423828	2384.659912	2552.679443	2670.352783
MTDH	900.5527954	649.6760864	790.2207031	1254.288818	1202.575562	1066.400024	701.5152588	637.7786865	433.8440247
MTHFD1	2094.745117	1939.25708	1899.562866	2834.9729	2346.159424	2927.195801	3737.540039	2843.38623	3679.743164
MTHFD1L	3941.187744	4220.258789	4567.072266	4142.657227	3477.563965	3673.779297	2910.720215	2716.211426	3895.796143
MTREX	2736.236572	584.2393799	668.7647095	6875.826172	7044.752441	6984.700684	928.9003906	878.3636475	827.770752
MTRFR	1981.220581	2297.338623	1804.460693	3022.073975	2121.716553	2312.063232	1930.581787	2574.537109	1984.793701
MYCBP	2068.110596	1954.674072	2254.130127	2952.436768	2992.862793	3155.552979	2843.921875	3303.537109	3037.632568
MYH10	8226.232422	9149.400391	9026.358398	11404.85156	11093.57812	9852.155273	8509.672852	8437.84375	7992.010742
MYH14	3565.155518	3491.226562	4206.609863	3722.536865	3614.834229	3905.12085	4143.617188	3864.608887	4000.208008
MYH9	22343.64258	23849.32812	21848.0918	24164.28516	24141.55469	24552.23438	23897.53711	23089.87109	24871.0293
MYL12B	13787.83301	16713.32031	17183.05273	18179.05664	18748.75195	18694.18359	17377.11523	18098.61719	17028.67188
MYL6	13760.58887	12731.6748	15657.97461	16689.80273	16665.69531	17127.13281	16414.29297	16821.34766	17997.71484
MYL6B	396.9225464	345.6796265	518.3491211	179.5488892	300.4571533	0	357.3401489	176.7798615	387.8294373
MYO1B	743.9384766	777.7045288	905.0945435	1826.680786	1576.449097	1744.12915	1055.389404	1222.203857	1086.137939
MYO1C	1252.22583	1411.765869	1187.727661	1654.048218	1944.443237	1901.972656	1499.741943	1825.263672	1614.326538
MYO1D	11884.31445	373.6085815	390.817688	27045.10742	35586.96094	33670.51953	11320.97168	652.1781006	12243.08203
0CA	5550.318359	6060.558105	6549.973633	7446.688477	7967.758789	6434.87793	7609.575684	7716.451172	7616.344727
0CA2	879.4386597	973.9890747	0	0	1313.778564	0	0	0	1456.609497
0CA4P	850.5308838	0	0	0	0	0	0	0	0
0F1	249.7966919	481.0354919	393.083374	378.8526917	533.4945679	257.9631348	176.9255371	329.7265015	409.8034363
0P1L1	3499.166748	4391.754883	4763.634766	5348.916016	5820.318359	5890.619629	5925.87207	6332.527832	5012.235352
0P1L4	669.3531494	854.3613281	146.6321411	380.3616333	334.0318909	448.3955383	270.4055176	413.2738953	279.7493286
0RS1	616.8797607	889.015686	701.8466187	1095.017334	1078.838745	1052.062866	904.4377441	1033.304565	1102.006592
0SP	4225.441895	4781.432617	5167.478516	7344.447754	6704.190918	7308.94043	7099.745605	8000.575195	7845.512207
0T10	1201.776001	1619.618042	2004.210205	1039.20874	1407.41687	1406.655762	1313.552002	1232.792725	1119.833496
NBN	3462.79248	5035.735352	0	0	0	3885.139648	0	3289.179932	3463.878174
NCAPD2	5271.895996	5982.57666	5830.012207	7490.052734	6781.211914	6625.236328	6804.463379	6089.260742	5962.056641
NCAPD3	467.3608398	953.8495483	460.4120178	1204.699219	544.0291748	1162.962036	931.807312	1136.886963	1046.280396
NCAPG	2909.232178	3792.217041	4019.838379	4459.95166	3911.619141	4311.783691	4056.745361	4530.807617	3721.311035
NCAPG2	427.1730957	776.4151611	599.9266357	766.0109253	740.5540771	758.7320557	1012.110962	1083.306152	997.7386475
NCAPH	3750.204102	4270.870117	4599.521484	5106.116211	6229.560547	6169.537598	4294.180176	6075.469727	6282.749023
NCBP1	331.2905884	297.7261963	216.6270752	464.2615967	417.8447876	562.885437	131.7451172	178.9184875	172.6999207
NCKAP1	1483.312988	1380.863892	1561.897705	2082.423828	2205.332764	1896.893799	2290.939941	2302.59375	2018.37207
NCL	3118.939941	2713.566895	2872.474609	4409.841309	4535.493164	4274.097656	6658.797852	7749.603516	6936.332031
NDEL1	485.416626	265.5787659	356.5031738	489.249939	561.9815674	491.7337646	614.7794189	608.7510986	292.7689209
NDUFS7	1635.550049	1003.004272	1035.22229	1595.850098	807.5130005	1276.533203	1257.710327	1021.08075	1295.873291
NEK9	940.0921631	842.6643066	557.8137817	1119.759155	1457.341064	1367.409058	1643.384521	1161.806152	1079.765381
NFATC2IP	2121.234375	2665.080566	2544.922852	3211.050049	2936.0896	2577.892822	2460.255615	2945.821533	2799.163574
NFU1	1223.223999	1132.864868	1280.555176	4157.177246	2463.848145	1070.512573	653.8884277	714.0327148	611.1357422
NHP2	578.2872925	680.1552734	541.3126831	269.2963257	521.513855	597.5085449	604.503479	869.1524048	602.0834351
NIPS0P1	792.8927002	0	599.3397217	0	921.0640259	1020.546631	1457.079712	1253.729492	1165.368408
NKAP	14582.48145	15073.57324	15074.64453	8322.490234	8797.140625	9173.919922	9414.491211	9009.745117	8898.043945
NKRF	728.8054199	1014.895325	785.270752	1784.079102	1856.501953	3360.554199	1381.791016	1185.683105	1341.515991
NME1	2314.799316	2118.572021	2418.712402	2671.598877	2842.004395	2627.600098	3777.60498	3531.374756	4117.548828
NOB1	1786.585083	1766.659912	1795.690918	1875.165649	2097.718262	2001.539795	1648.109253	2147.139893	2419.081055
NOC2L	215.8556824	242.0423431	252.6457825	625.4799194	514.3668213	597.1627197	290.622406	417.1034546	488.712677
NOC4L	921.2020264	892.8865967	997.75354	870.9937744	1753.658447	1251.373291	961.5934448	1040.818359	540.6279297
NOLC1	3928.345703	4164.812988	4971.85791	5053.73584	5526.484863	4791.69043	3800.657227	4255.467285	4918.93457
NONO	17684.62891	16917.17578	23571.4043	13869.0166	15956.62988	17580.74414	12228.04199	17685.05859	19132.61133
NOP14	1743.237061	2159.152344	2413.365723	2351.481934	2453.697266	2485.455078	1726.013184	1524.839233	1569.269165
NOP2	1715.98584	1821.807983	2108.40332	1977.38147	1926.317139	2030.474243	2639.615967	2587.997559	2659.915771
NPM1	5209.33252	5524.985352	8834.255859	5346.258301	6573.881348	5524.444336	3316.961182	3701.454102	3943.723145
NRBP1	370.109375	319.7463989	347.6051941	562.1645508	489.8014221	538.9539795	575.09552	680.3973999	519.5310059
NSA2	246.6732941	436.5803833	546.4221191	571.843689	354.897583	553.5621948	300.9353638	383.3239441	408.8224792
NSRP1	3379.004883	4797.817871	3890.201416	4596.966309	5443.311035	4537.894043	4097.46875	4228.223633	4522.32373
NT5DC2	5001.800293	4829.674805	5638.944824	5733.981445	6143.182129	5365.742188	4637.945312	3906.803711	4500.637695
NTPCR	2969.180176	3390.143066	3848.208984	4126.867188	4376.499023	4778.902832	4757.225586	4381.257812	3547.029297
NUCKS1	4969.601562	5732.670898	4791.151855	5833.999023	5171.730469	6797.432617	7617.822266	6058.57373	7931.266113
NUDC	1077.851318	1006.314392	1313.803711	1497.661011	1291.175903	1652.76709	1807.287598	1687.106689	1393.854492
NUDT21	10099.19629	9858.243164	11798.17773	13976.5791	14962.59961	15676.04297	13633.19238	13382.22266	13169.97266
NUFIP2	3513.196777	2880.280762	3592.387207	2009.385864	1680.495972	1712.599731	1255.163208	1264.227417	1572.102783
NUMB	928.0148926	952.588623	1400.952881	1415.911865	1030.424805	1231.833374	920.1871338	1088.857422	1170.852051
NUP107	11995.77734	84465.50781	73932.55469	24959.19336	125098.7188	7073.619141	5839.962891	137325.875	70984.41406
NUP133	1424.59668	988.847168	1846.730713	1025.008057	2072.551025	1968.601196	1356.062378	1684.699585	2257.328857
NUP153	662.8900146	1359.494263	588.7549438	2901.154541	3209.920166	1906.898315	800.5936279	847.7303467	946.8587646
NUP160	441.2097778	685.6842041	787.4088745	982.8535767	727.9755859	650.6950073	710.4364014	927.5936279	714.6432495
NUP205	360.4219055	582.5805664	349.9389954	437.5249023	555.1756592	610.4026489	850.9278564	597.5016479	955.0339355
NUP43	1111.355225	665.0852051	654.9163818	960.0611572	1084.327148	1063.912354	941.2641602	796.487793	1036.074463
NUP50	1253.247681	1350.424561	1600.538696	1610.225464	2006.477905	2180.118652	1460.662109	1302.232788	1298.016113
NUP88	768.4174805	801.0254517	1288.142334	834.8455811	949.2454224	845.8674927	821.8595581	821.6467285	750.8833618
OAT	2254.243652	1968.57373	2301.741943	2561.578613	2584.532471	2713.956543	1414.571289	2177.493164	1510.479492
OBSL1	159.9830475	284.1691284	0	122.5908737	242.3407745	268.279541	0	206.9138641	85.96406555
OGT	762.7026367	747.4980469	910.0153809	1006.782166	1225.363037	749.8017578	701.2313843	678.6627197	817.1156616
OLA1	396.7181091	919.6201172	825.8834229	595.5719604	603.9403687	402.4713745	736.5159912	496.2801514	448.4397888
ORC4	68.56333923	104.6418533	0	194.9814911	172.2659454	181.2993774	0	91.21109009	172.5701599
ORC6	1395.120239	1678.653564	1601.440552	1771.235596	2302.583008	1829.160156	2751.51416	2353.396729	2564.349365
OTUD4	384.0651245	593.5709229	589.3342285	625.5943604	815.8156128	798.9815674	655.1984863	907.5854492	748.0672607
P4HA1	983.887207	1067.315186	1196.939453	2017.403076	1890.15271	1743.257935	1178.078857	1516.88208	1083.628052
P4HB	2244.609863	2728.486572	2746.737793	3313.28418	3524.162598	3761.01123	3478.26001	3436.00708	3503.08252
PA2G4	2803.546631	2776.440918	2812.514893	2624.70459	1285.083618	1316.937866	2205.945312	1704.841431	1515.986816
PAAF1	2394.00293	2164.391602	2119.098633	1442.660767	1539.736328	1616.856934	1473.566162	1246.874268	1175.713623
PABPC1	28356.02734	27854.99414	27520.71289	14324.86621	15897.20801	16173.36426	14031.32031	2123.550781	14351.48242
PABPC3	2613.576172	2265.147461	2560.164062	1229.939819	783.6640625	739.6652222	659.3901978	363.6047363	814.0738525
PABPC4	10654.20898	11716.56641	13079.3877	1975.609131	1712.680176	1865.917725	1196.878784	1339.192749	1146.920898
PAICS	3098.724365	3071.883057	3496.346436	3112.310059	4248.306641	4089.730713	5346.349609	5774.862793	5697.839844
PAK4	1101.366211	1239.072754	1031.780273	1549.187744	1285.194336	1280.149658	1463.034302	1584.747314	1472.135864
PARP1	3047.114746	2753.45166	3689.729492	4919.900391	4905.914551	5905.733398	3330.771729	3478.999023	4114.808594
PAXBP1	1956.734619	1956.822754	2286.048828	1997.078857	2376.914795	2445.621338	1938.469971	1682.228271	1851.820312
PBDC1	697.7695312	688.5882568	648.7897339	896.4211426	887.7296753	1036.813232	1605.902954	1470.154663	1413.465942
PCBP1	2323.44043	2866.745605	2812.026855	2036.152832	2553.844482	2347.744873	2176.072998	2393.585938	2499.818115
PCBP2	3462.314453	3534.044678	3613.275146	3228.882324	3012.613281	3340.404785	2164.896973	2468.383789	2608.579346
PCLAF	574.2423096	589.6555786	5320.143555	1180.992554	1193.44812	1030.407104	1272.919678	1329.202637	985.8620605
PC0	969.4335327	770.9755859	791.8196411	1131.571289	1096.393677	1133.716309	1216.40918	1133.25647	1351.275879
PCNP	631.3649902	856.7961426	978.161377	814.9935913	955.3746948	867.614563	836.1303101	1077.292358	816.87146
PDAP1	27773.66406	30960.72266	29598.62305	34081.95312	34101.81641	32622.56641	44148.01953	43301.85938	40330.3125
PDCD4	679725.8125	729963.125	781027.1875	504.934021	845.9176636	386.131897	656.0246582	450.4352112	316.0580139
PDCD5	5199.827148	2077.512695	1508.293701	1779.833496	3139.806641	1853.434692	2618.121338	2608.939941	2320.861816
PDCD6	949.5050049	1309.788818	1523.268799	1356.577881	1357.901367	1449.772827	1166.008911	1514.368408	1226.644287
PDIA3	4864.93457	4636.557129	5014.046875	5177.267578	5613.089844	5418.208984	5621.567383	5644.963867	5369.476562
PDIA4	1265.699341	1589.125488	1921.870117	2027.578735	2136.63501	2693.687256	2229.216064	2916.825195	2293.862061
PDIA6	9017.036133	12963.4873	11227.83105	13652.67578	13936.11133	14244.9707	15407.60156	14286.44531	14391.29883
PES1	569.0639038	812.2928467	734.3779297	1112.406006	1045.343018	982.6537476	554.0428467	692.1188354	524.3307495
PFDN2	505.4934082	352.1837463	381.5198975	552.8699341	553.2721558	807.2080078	973.1248779	2588.375732	2825.685791
PFKM	1064.525146	1485.594482	1192.741211	1185.669434	2081.541992	1987.169312	1272.414062	1824.074219	1590.98291
PFKP	2856.056396	2677.565918	3398.572998	3111.943359	2541.37915	3409.079346	4343.435547	4094.607422	3762.908691
PFN1	2518.67627	2381.772217	2733.170898	1409.072388	1446.519653	1381.391846	2722.741699	2396.168457	2404.57251
PGD	907.0308838	983.3632812	1149.507568	648.0198975	776.225708	641.0424805	1182.796265	909.1005859	1403.47229
PGK1	961.1499634	943.4574585	878.0303345	798.5256348	968.6616211	884.8776855	1393.491699	1142.250732	1436.288086
PHF10	0	0	463.5482178	1239.971313	1091.730103	1268.469238	533.0484009	584.5582886	480.3973083
PHF3	405.2951965	139.3431396	110.6498413	167.8439636	375.4057007	0	121.1895142	200.1004944	58.10719299
PHF5A	1356.591187	886.9416504	1029.225342	1279.003906	1319.685303	1325.22583	1195.855469	1650.102539	1284.029297
PHF6	4596.588379	4189.17041	5348.509277	7664.830566	7342.65918	8450.928711	5559.64209	5355.040527	5769.834961
PHF8	3364.946533	3125.324707	3163.49585	3428.832764	3253.969238	3060.355713	2824.364014	2106.389893	2603.024658
PHGDH	3200.759033	2921.46875	3296.543701	2557.060303	3882.189453	2860.931885	8316.348633	7707.808105	8110.61377
PI4KA	770.5315552	962.1001587	904.795105	1070.21106	971.2178345	1096.062256	875.5644531	1321.205078	1234.287476
PIN4	30851.84766	30352.59375	29977.23438	39514.9375	37187.58594	39618.32812	49364.07422	40541.48438	40609.45703
PINX1	753.552124	633.1997681	1035.558105	1077.034912	954.5014038	1356.99353	933.6472778	713.6177368	840.4022217
PIP5K1A	4358.824219	3959.423584	4580.605469	4039.326904	4833.953125	5055.655273	3944.654541	4418.357422	4409.57959
PKM	7751.97168	8208.029297	8305.84375	8273.495117	7800.975098	8776.375	12854.39258	13338.74414	12306.7207
PKP2	2932.44043	3792.684082	723.2247314	1485.679688	2631.349121	3222.089355	1627.37146	2709.660156	2114.378906
PLD3	1362.211914	1283.987427	1261.397461	1399.382324	1394.722656	1408.491455	1161.296387	1238.394897	1168.322266
PMAIP1	5584.054688	5599.217773	6234.322266	9641.936523	9481.768555	9410.625	4710.367676	4080.091309	4615.035156
PMPCA	401.6676025	195.2897949	131.190918	82.5125885	104.947525	185.1654816	154.4805298	205.1436157	82.09976196
PNISR	2983.240967	2910.165039	3182.214355	3189.285156	3111.961914	3109.958496	3341.225586	3046.233887	3532.760742
PNN	1336.941406	1643.096191	1529.855225	1413.090088	1354.701416	1672.774902	1312.349854	1015.774475	1560.248779
PNO1	868.9832764	828.3483887	1687.268066	1717.496948	1751.627197	2246.558594	1270.247559	1591.28064	1338.750488
POLDIP2	567.4934082	937.1503906	1011.777344	1884.80835	2302.734863	1921.45874	1070.591064	1045.564941	878.2415161
POLDIP3	2137.502441	2414.353516	2390.536865	3568.632324	3201.730469	3733.512695	2383.078125	2388.373291	2830.695801
POLR1C	2323.654297	2588.791504	902.6478271	2941.621826	2609.594238	3319.587891	3180.241211	2696.626465	2870.853516
POLR2B	1015.976318	1377.994263	1267.476685	1512.428589	1653.274048	1244.273804	1421.269287	1579.460449	1737.04541
POLR2E	1890.744751	1562.333374	1945.806396	2312.720703	2406.033691	2343.489014	2141.414551	2562.156738	2675.510254
POLR2H	574.8792725	451.2365112	488.0072632	679.1781616	857.2349243	669.765564	720.0249023	596.644043	574.0431519
POLR2L	1636.345947	1661.51416	1839.224487	2215.264893	2290.14502	2522.290527	2371.010986	2042.318848	2256.275391
POLR3A	1065.354126	1081.426514	1076.891968	1479.279541	1511.969849	1543.806152	984.9945068	1241.263916	1074.985352
POLR3B	933.2052612	1508.97229	1111.588013	1717.409424	1304.37915	1315.592651	2152.07959	2637.31665	2557.28125
POLR3C	863.1207275	783.3077393	878.7137451	977.7745361	887.2120972	978.3616943	807.2075195	915.7237549	864.8468018
POLR3D	1828.17395	1762.628296	1701.508423	1723.591553	2120.794434	1891.384277	1848.719604	1254.946167	2007.629761
POLR3F	10071.41895	11849.5498	590.949585	734.6459351	1411.28833	877.539856	790.0054932	1873.748901	2517.997803
POTEI	0	3281.006836	3849.881836	0	0	0	26283.01562	0	0
PPA1	1960.318481	1994.994995	2301.371094	2050.918457	1760.449463	1908.054443	2272.191406	1973.514404	1775.858765
PPIA	6746.216797	7193.130859	8383.240234	6434.749023	7174.052246	7387.293945	8349.853516	9045.924805	8263.387695
PPIB	115914.9219	106649.4688	106312.8281	120845.0078	123469.6094	122719.625	129121.6719	131743.5156	122802.2344
PPIC	0	0	0	0	196.9992523	289.3849182	0	379.1536255	0
PPIG	3470.408691	2727.065674	3409.650146	3962.25415	3892.900391	3732.508789	3075.683105	2890.029053	3184.537842
PPIH	0	1576.329346	1911.469604	4924.817871	5801.339355	6424.962402	807.6756592	812.9151611	836.0897217
PPIL3	2113.458252	2371.650146	2035.209473	1991.045654	2146.681152	2111.728271	2093.365967	2066.456543	1951.140869
PPIL4	27165.4043	24870.69727	30016.26758	26570.85742	26580.77148	25767.30078	19194.67969	23713.76953	24469.20508
PPM1A	1302.776367	919.2261353	1094.249268	1415.356812	1398.786255	1123.91333	1905.119385	2500.324219	1835.540527
PPM1B	36683.11328	33265.15625	42126.82422	39656.84375	40807.11719	45462.66797	36337.73047	41832.41406	39558.21875
PPP1CA	372.9116821	793.432312	666.4157715	1057.590088	990.2271118	1114.52771	851.1712036	971.960022	1086.458496
PPP1CB	1449.217896	1400.018188	7371.187988	2624.287109	6068.853027	6939.307129	1299.500488	5375.975098	8033.527344
PPP1R10	3512.886475	3845.858398	3879.596191	3492.224854	3706.321777	4138.511719	2202.736572	2433.456299	2818.918457
PPP1R12A	958.1906128	836.5183716	1020.342407	1466.741211	1926.355591	1622.14502	976.392334	771.2302856	1311.685303
PPP2CB	2215.102783	2110.988281	2749.836426	2623.128906	2421.507812	2397.028809	2982.327637	3345.46167	3303.617188
PPP2R1A	8006.865723	8355.334961	9099.28125	9097.102539	11817.13477	10888.88477	13479.34375	15283.77051	15274.2373
PPP2R2A	978.1566162	973.8562012	971.2721558	1143.238159	900.4474487	1009.424316	1561.804321	1721.733521	1877.230347
PPP4R2	0	251.5750885	0	314.1543274	300.7459717	249.0409088	155.7049713	204.7314453	121.1870804
PPP4R3A	479.7225952	715.90979	491.0421753	885.8425293	785.1625977	863.3743896	694.6325684	612.6378174	1039.192017
PPP6C	729.9762573	957.9309082	1180.276367	1211.390747	1594.281616	1957.346924	2149.818115	1434.322388	2046.485596
PQBP1	1150.00354	1267.439209	1501.164673	1641.511963	1721.911255	1772.662964	1614.875977	1917.321167	1474.763428
PRAF2	665.7120361	823.2832031	668.5518188	1009.104736	973.5880127	863.9083252	800.6752319	776.5150146	688.3824463
PRDX1	7580.682129	7471.339355	7918.6875	10672.61426	12011.88867	10661.74414	22206.24219	23604.21875	20162.00391
PRDX2	4847.958984	4615.90332	4625.01416	8836.087891	9287.644531	8590.62793	16371.45703	15331.58984	13909.77832
PRDX3	5986.337891	6151.431641	6186.018555	7341.191406	7653.729004	7610.353027	9647.228516	9597.964844	9443.798828
PRDX6	7975.358398	7962.671875	8247.179688	7603.26123	8757.62793	8748.359375	9443.628906	9961.729492	9801.155273
PRIM2	786.9430542	826.7958984	612.833313	927.9414673	1119.387451	1297.215332	937.6011963	959.0394287	991.5094604
PRKACA	33778.50781	31961.82227	36418.48438	1552.280396	840.2598877	1833.462646	947.1182861	1565.235596	1158.136719
PRKACB	5551.666504	6850.477051	6945.007812	866.706665	1744.569458	1049.703979	1537.058228	561.3371582	1055.925171
PRKAR1A	557.876709	426.3918457	645.5314331	841.862915	836.5139771	934.68396	422.4980469	691.5426025	532.2105103
PRKAR2A	27180.22266	28171.75586	30333.55078	257.1428223	649.0698242	386.8045044	0	373.9776917	146.8472748
PRKAR2B	22369.0332	25360.71484	25990.57031	839.1260376	0	0	0	0	151.4711304
PRKCSH	1847.85083	1889.501709	2060.195312	3122.389893	3289.270508	3013.116699	4094.687256	3261.453369	4242.431641
PRKDC	2220.463867	2215.986816	2832.466064	4076.010498	3211.365967	3934.968994	3557.307861	3548.272217	3393.430176
PRKRIP1	388.4656982	411.0953979	799.9899292	838.3757324	825.1168213	931.9377441	1156.638428	931.4817505	1582.929443
PRMT1	7484.500977	8268.204102	9780.319336	7174.549316	7235.640625	8229.150391	12603.73535	12331.82812	12574.47949
PRMT3	1553.537476	1455.502441	1565.26355	2258.609619	2426.635742	2197.339355	1937.501465	1834.661865	1770.188232
PRMT5	234272.5938	250060.4688	277207.2812	296711	317464.5938	329459.9375	296533.5625	297305.25	301286.6875
PROSER2	1288.082764	1165.841187	926.1867676	1585.102173	1556.440552	1420.686646	1250.681396	1402.020264	1440.353271
PRP4K	1497.942627	1470.327637	1911.328003	2010.576416	1871.473755	2119.250244	1414.796509	1975.36145	1632.755005
PRPF19	1025.639526	1271.362793	1501.863037	2453.638916	2200.80542	2315.889648	1472.114746	1457.729858	1974.981323
PRPF3	1441.16333	1731.300659	1114.105957	4781.532715	5191.824707	5848.604492	1472.204834	1247.744141	1735.852173
PRPF31	7704.657715	7621.439941	7799.900879	16105.35254	16574.41016	16518.99023	11004.95703	10964.62695	12079.97363
PRPF38A	6675.777344	6785.771973	7993.43457	9100.027344	8796.933594	9120.313477	8821.226562	7980.71582	8064.60498
PRPF38B	10970.30664	11303.65039	13044.33594	14703.57324	13428.71777	14938.44434	12616.3125	11804.67285	11291.45215
PRPF4	511.9200745	1691.9198	267.0519409	4878.535156	4820.522949	4610.947754	245.6330566	412.7688293	846.3617554
PRPF40A	1752.980469	2054.496582	2195.304199	2398.574707	1930.444458	2293.006836	1590.911865	1976.803345	1486.151978
PRPF6	1259.009888	1265.036133	1308.663574	1849.983154	1827.499146	1731.884888	1724.786011	1391.038818	1143.103027
PRPF8	4655.63623	3142.586914	4788.519043	5499.552246	5381.370117	6023.619141	4010.335449	4046.084473	5031.631348
PRPS1	2361.473633	2606.092041	2863.21875	3007.318359	3029.137695	2879.984863	3477.05542	3766.263672	3899.434082
PRPSAP2	1142.015381	1414.963623	1778.973389	1788.830811	1577.048584	1792.539307	2326	1687.419067	1978.915527
PRRC2A	3005.804199	3101.515137	3362.848389	2502.173096	2222.771729	2923.600098	1560.141479	1563.366699	1767.423828
PRRC2B	46647.09375	45853.14062	55037.14844	60131.98047	57218.59766	62130.51172	47638.96484	36387.65625	45487.34375
PRRC2C	2419.003662	2410.788574	2794.199219	2693.087402	2934.439697	3336.978271	2803.274658	3039.59082	3122.725098
PRSS1	41093.73047	40319.31641	43429.59375	37529.41797	35129.69141	38351.16406	34875.72656	35593.53906	36592.78906
PRSS3	32053.33008	32802.04297	35088.44922	33659.50391	34333.82812	40212.42578	33127.49609	8878.03418	8548.821289
PSIP1	956.6749878	1052.0625	1108.043579	1148.361694	1094.011719	1030.814697	972.1870117	939.6264038	1130.341187
PSMA1	7335.398438	7606.481445	9188.379883	16164.7041	16647.0625	16878.97852	13456.15527	13135.60645	13512.93164
PSMA2	4888.457031	4848.199219	5197.617676	8923.833008	8371.425781	9502.597656	6111.818359	6247.756348	6443.311523
PSMA3	3711.485107	3827.897949	3733.924805	6699.847168	7503.234375	6869.072266	6189.19873	5446.428711	5790.100586
PSMA4	8518.021484	8767.654297	10079.79297	14769.22266	14252.44336	15512.06348	12439.41699	11530.1875	12243.72363
PSMA5	3879.931641	4119.633301	4958.871094	6831.420898	7122.988281	6702.370117	5859.705078	5350.533203	5959.120117
PSMA6	3789.210938	4174.336426	4701.76123	8087.875977	7647.712891	8109.066406	6344.197266	6609.918945	5915.46582
PSMA7	6639.334961	7732.146484	7701.499023	14226.76953	13884.40723	15043.625	10894.00098	10807.00293	11496.52734
PSMB1	7307.768555	7401.31543	7891.304688	14925.33496	14486.11035	14612.07812	11533.4502	11565.00586	11672.58789
PSMB2	5306.770996	8508.87793	8031.799805	11882.29004	10200.93457	9915.147461	10870.26562	9927.09375	10707.16406
PSMB3	4122.623535	4360.878906	4387.415527	8125.617188	8088.92041	8316.976562	7156.893555	7328.472656	7439.107422
PSMB4	3979.72583	4098.765137	4145.422852	9357.703125	9698.924805	9829.516602	7506.828613	7218.730469	7756.676758
PSMB5	3006.969482	3158.056396	3599.159424	6051.289062	5563.022461	5902.126953	4852.194336	5335.803223	5829.821289
PSMB6	8088.06543	7165.678711	8213.194336	15100.05273	16888.69922	17111.35547	12370.59082	13751.4082	12069.03516
PSMB7	4023.264648	4362.594238	4224.887207	7482.558594	7222.030273	8446.589844	5483.58252	5794.453125	6521.833008
PSMC1	2930.174561	2799.734863	2872.779785	6338.397461	5239.939941	5777.94873	5002.755859	4738.694336	5329.463867
PSMC2	5985.641602	5588.585938	7226.29541	6482.131836	6482.039551	6447.898438	6331.757812	7331.57666	6708.02002
PSMC3	3448.496094	4235.802734	4123.191406	5704.633301	6212.001953	6483.950195	5907.183105	6747.750977	5949.112305
PSMC4	5257.039551	4516.182129	5590.223633	7182.649902	6682.424316	7025.157227	7957.812012	8654.064453	7870.095215
PSMC5	4331.733398	6678.021484	6363.926758	5203.989746	6386.375	6428.616699	6682.853516	8474.78125	7839.725098
PSMC6	1119.327759	1422.360107	1204.972168	1327.287842	1537.774414	1464.034424	1662.342041	1873.433594	1442.077637
PSMD1	3823.445801	4486.400391	4164.347656	4281.414551	4425.111328	4932.324219	5129.719238	4671.338867	5062.895996
PSMD10	1135.859009	766.2404175	1442.430908	1386.039917	2031.59668	2035.98877	1644.842041	1651.725586	1432.566406
PSMD11	5178.348633	4072.261475	4802.283203	5983.90918	4989.699219	5123.150879	5690.752441	5699.035156	6223.78418
PSMD12	4874.946777	4833.922852	4528.037598	5893.115723	5864.478027	6412.123047	7230.962891	7784.056641	7965.693359
PSMD13	3940.51001	3289.534912	4081.731201	4039.259766	4552.702637	4947.904785	4879.020508	6200.074707	5246.733398
PSMD14	4509.679688	4562.194824	4882.785156	5030.628906	4853.230957	4765.986328	5706.909668	5789.61377	5879.927734
PSMD2	3535.875244	3214.645508	3642.809326	4511.19043	4224.878906	4931.826172	4645.830078	5105.081055	4707.28125
PSMD3	4290.191895	4379.693359	4624.058105	5750.558105	5498.060059	5966.741211	6722.611816	6470.480957	6336.203613
PSMD4	1149.710693	1011.860779	1088.596191	1351.018799	1550.873901	1332.010986	1161.147583	1561.18103	1360.331055
PSMD6	4265.623047	4280.738281	4790.994629	4523.12793	5407.419922	5086.733887	6396.996094	6606.949707	5882.797363
PSMD7	2792.867432	3197.713379	3219.369385	2655.837158	2981.340576	2971.618164	3195.831787	3581.835205	3454.052979
PSMD8	4477.23584	4937.735352	4939.690918	7793.240234	7731.802246	8308.02832	8471.876953	7631.951172	8266.041016
PSME1	936.78302	1059.382568	1132.973755	950.5655518	1148.040771	1005.68927	1695.103027	1705.254028	1582.829834
PSME2	320.4909668	493.7442017	442.2327271	307.5505981	326.6281433	253.6551514	631.8991089	587.8912354	657.4205322
PSME3	3743.558105	3163.38208	3002.971436	30303.00195	30849.25977	32429.51953	5709.953125	5754.325684	5126.221191
PSMF1	0	321.8080139	0	733.057251	573.3442383	542.9874268	483.1279907	530.3883667	501.1316528
PSMG1	683.3011475	861.3838501	868.1337891	1064.885498	898.9499512	1142.775024	1397.415283	1211.99231	1201.735229
PSPC1	7114.573242	6927.044434	19008.71289	7369.708984	6988.918945	6601.398926	6653.705566	7013.685059	7464.061523
